,date,text
141,2022-11-03,"AMARA RAJA Q2:CONS NET PROFIT UP 40 % AT 201 CR (YOY),UP 52 % (QOQ)

REVENUE UP 19 % AT 2709 CR  (YOY) ,UP 3 % (QOQ)

EBITDA UP 33 % AT 358 CR (YOY),UP 37 %(QOQ) 

MARGINS AT 13.2 % V 11.88 % (YOY),9.95 % (QOQ)"
142,2022-11-04,LupinGlobal  gets warning letter from @US_FDA for Tarapur unit
143,2022-11-04,"JMC Projects bags new orders worth ₹2,277 cr"
144,2022-11-04,Amara Raja sees biggest single-day gain in 10 years after a strong Q2 earnings
145,2022-11-04,Coromandel Intl’s market share in PoS segment rises to 20.7% from 19.7%
146,2022-11-04,IEX gives weak update for October and even commentary for coming months is negative
147,2022-11-04,"Coal India, NTPC, Hind Zinc & RITES in focus
Govt may bring in OFS in these companies soon: Sources"
148,2022-11-04,RateGain Large Trade | 28 lakh shares (2.6% equity) worth ₹78.9 cr change hands at an average ₹282/sh
149,2022-11-04,"Fusion Micro Fin IPO Update |  Total subscription 0.3x, retail 0.4x, NIIs 0.7x at 11 am on last day of issue"
150,2022-11-04,"#Gillette reports #Q1 earnings.

▶️Net profit up 5.9% at ₹86.8 cr vs ₹81.9 cr (YoY)
   
▶️Revenue up 8.1% at ₹620 cr vs ₹573.3 cr (YoY)
  
▶️EBITDA up 8.6% at ₹135.8 cr vs ₹125 cr (YoY)

▶️Margin at 21.9% vs  21.8% (YoY)"
151,2022-11-04,"Chemplast Sanmar reports Q2 earnings

🔴Net profit down 74.5% at ₹38.5 cr vs ₹151.1 cr (YoY)

🔴Revenue down 28.6% at ₹1194.4 cr vs ₹1673 cr (YoY)

🔴EBITDA down 71.6% at ₹104 cr vs ₹346.4 cr (YoY)

🔴EBITDA margin at 8.7% vs 20.7% (YoY)"
152,2022-11-04,"Poly Medicure reports Q2 earnings

🔴Net profit up 14% at ₹43.5 cr vs ₹38.2 cr (YoY)

🔴Revenue up 23% at ₹274.7 cr vs ₹223.4 cr (YoY)

🔴EBITDA up 26.9% at ₹64.6 cr vs ₹51 cr (YoY)

🔴EBITDA margin at 23.5% vs 22.8% (YoY)"
153,2022-11-04,"CAMS reports Q2 earnings

🔴Net profit up 10.7% at ₹72 cr vs ₹65 cr (QoQ)

🔴Revenue up 0.6% at ₹242.4 cr vs ₹241 cr (QoQ)

🔴EBITDA up 3.7% at ₹106.1 cr vs ₹102.3 cr (QoQ)

🔴EBITDA margin at 43.7% vs 42.4% (QoQ)"
154,2022-11-04,"TTK Prestige reports Q2 earnings

🔴Net profit down 18.4% at ₹84.5 cr vs ₹103.5 cr (YoY)

🔴Revenue down 1.9% at ₹842.3 cr vs ₹858.5 cr (YoY)

🔴EBITDA down 17.5% at ₹118.3 cr vs ₹143.4 cr (YoY)

🔴EBITDA margin at 14% vs 16.7% (YoY)"
155,2022-11-04,"HIL reports #Q2 results. 

▶️Net loss at ₹6.8 cr vs profit of ₹26.1 cr (YoY)

▶️Revenue down 0.3% at ₹763.9 cr vs ₹765.9 cr (YoY)

▶️EBITDA down 80.8% at ₹12.1 cr vs ₹62.9 cr (YoY)

▶️EBITDA margin at 1.58% vs 8.21% (YoY)"
156,2022-11-04,"Safari Industries reports Q2 earnings

🔴Net profit down 2.6% at ₹25.9 cr vs ₹26.6 cr (YoY)

🔴Revenue up 66.9% at ₹314.8 cr vs ₹188.6 cr (YoY)

🔴EBITDA at ₹41.8 cr vs ₹18.1 cr (YoY)

🔴EBITDA margin at 13.3% vs  9.6% (YoY)"
157,2022-11-04,"Delhi Government will issue orders to shift 50% Delhi government run offices to be work from home & will also request private offices to shift 50% workforce on WFH, says Gopal Rai, Environment Minister of Delhi"
158,2022-11-04,"Infibeam reports Q2 earnings

🔴Net profit at ₹40.7 cr vs ₹18.5 cr (YoY)

🔴Revenue up 53.2% at ₹476.6 cr vs ₹311 cr (YoY)

🔴EBITDA up 14.7% at ₹40 cr vs ₹34.8 cr (YoY)

🔴EBITDA margin at 8.4% vs 11.2% (YoY)"
159,2022-11-04,"Go Fashion reports Q2 earnings

🔴Net profit up 3.8% at ₹19.3 cr vs ₹18.6 cr (YoY)

🔴Revenue up 47.9% at ₹165.7 cr vs ₹112 cr (YoY)

🔴EBITDA up 32.8% at ₹111 cr vs ₹83.5 cr (YoY)

🔴EBITDA margin at 66.9% vs 74.5% (YoY)"
160,2022-11-04,"AB Fashion Q2

Net profit at Rs 29.4 cr vs Rs 5.1 cr

Revenue up 49.7% at Rs 3,075 cr vs Rs 2,054 cr

EBITDA up 26.8% at Rs 397.6 cr vs Rs 313.5 cr

Margin at 12.9% vs 15.3%"
161,2022-11-04,"US Treasury Secretary #JanetYellen will travel to #India and the Group of 20 Summit in Indonesia next week to bolster US-India economic ties.

 She will also try to overcome #G20 divisions prompted by #Russia's war in #Ukraine"
162,2022-11-04,"Tata Motors
JLR UK sales increase 64.8% to 3,650 units Vs from 2,215 units (YoY)"
163,2022-11-04,"Greaves Cotton: Ampere brand of #electric 2-wheelers registered sales of 16,500 units in festive months"
164,2022-11-04,"Escorts Kubota Q2 | #WeakQ2

Net profit at Rs 87.7 cr vs Rs 176.7 cr (YoY)

Revenue up 12.2% at Rs 1,883.5 cr vs Rs 1,679 cr (YoY)

EBITDA down 32.6% at Rs 152.7 cr vs Rs 226.7 cr (YoY)

Margin at 8.1% vs 13.5% (YoY) 

One-time loss at Rs 72.7 cr"
165,2022-11-04,"H1 domestic tractor market share at 9.4% vs 9.9% (YoY)

Agri biz EBIT down 35% at Rs 122 cr vs Rs 187 cr (YoY)

Agri biz EBIT margin at 8.4% vs 14.9% (YoY)"
166,2022-11-04,Rupee ends at 82.44/$ against Thursday’s close of 82.88/$
167,2022-11-04,"DalalStreet could be set for a breakout

$25 bn inflows coming soon as FIIs turn buyers

A deep dive into auto sales trends & why #PSU Banks are soaring"
168,2022-11-04,Market makes a recovery in last hour to close the Friday session higher
169,2022-11-04,"InterGlobe Aviation Q2 

✈️Revenue At Rs 12,497.6 Cr Vs Rs 5,608.5 Cr (YoY)

✈️Loss Of Rs 1,583.3 Cr Vs Loss Of Rs 1,435.6 Cr (YoY)

✈️EBITDAR At Rs 292.2 Cr Vs Rs 340.8 Cr (YoY"
170,2022-11-04,"Godrej Agrovet reports Q2 earnings 

▶️Net profit down 34.3% at ₹71.76 cr vs ₹109.26 cr (YoY)"
171,2022-11-04,"Birlasoft #appoints Angan Guha as CEO & Managing Director, effective from December 1, 2022"
172,2022-11-04,KV Kamath appointed Independent Director at Reliance Ind
173,2022-11-04,"Reliance Ind appoints KV Kamath as independent director

Reliance Strategic Investments (RSIL) appoints KV Kamath as non-executive Chairman

RSIL will be renamed as Jio Financial Services & listed

#KVKamath will continue as Independent Director & non-executive Chairman of JFSL"
174,2022-11-04,"Mahindra Logistics reports Q2 earnings

▶️ Profit at ₹11.9 cr vs ₹4.6 cr (YoY)"
175,2022-11-04,"Shipping Corp reports #Q2 earnings.

▶️Net profit down 48.8% at ₹124.4 cr vs ₹243 cr (YoY)

▶️Revenue up 16.3% at ₹1,420 cr vs ₹1,221 cr (YoY)

▶️EBITDA down 19.3% at ₹322.1 cr vs ₹399 cr (YoY)

▶️EBITDA margin at 22.7% vs 32.7% (YoY)"
176,2022-11-04,"US Oct #Jobs Data | U.S. payrolls surged by 261,000 in October, better than expected as hiring remains strong

#Nonfarm payrolls grew by 261,000 Vs Dow Jones estimate for 205,000

#Unemployment rate at 3.7% vs estimate 3.5%"
177,2022-11-04,From Axios.com: Donald Trump's inner circle mulls launch of 2024 Presidential campaign on Nov 14
178,2022-11-04,"Twitter Message to Laid Off Employees on Slack: Today is your last working day, but, you will remain employed by co & get compensation & benefits through your separation date of Jan 4. Within a week, you will receive details of your severance offer..."
179,2022-11-04,"Commerce Ministry: 9th Round of India-South Korea CEPA Up-Gradation Negotiation talks held in Seoul

India raised serious concerns on growing trade deficit between the nations, market access issues

Both sides agreed to expedite negotiations, reach a mutually beneficial outcome"
180,2022-11-04,"Sharp move in #crudeoil prices, #Brent & #Nymex up 5% each"
181,2022-11-04,"IDFC First Bank gets board approval to raise Rs 4,000 cr"
182,2022-11-04,"Forex Data | Source: RBI

Total reserves in week-ended October 28 up $6.56 bn at $531.08 bn.

Foreign currency assets in the same week are up $5.78 bn at $470.85 bn"
183,2022-11-04,"Adani Ports Operational Update

🚢Cargo volume during April-Oct at approximately 203 MMT, up 10% YoY

🚢Co handled approximately at 25 MMT cargo in October 

🚢October cargo volumes - 200 MMT cargo milestone achieved in 212 days"
184,2022-11-05,"*WHAT HAPPENED OVERNIGHT*

- Equities rebuilt mid-week losses despite strong NFP

- SPX +1.36%, Nasdaq +1.28%

- Markets found solace in somewhat cautious Fedspeak

- Big USD fall ; DXY Index -2% to 110.80

- UST 10y +1 bps to 4.16%

- Oil +4.1% to $98.57

- European nat gas -9%"
185,2022-11-05,"DCB Bank reports #Q2 earnings. 

▶️Net profit up 72.9% at ₹112.4 cr vs ₹65 cr (YoY)

▶️NII up 27.2% at ₹411.1 cr vs ₹323.3 cr (YoY)"
186,2022-11-05,"DCB Bank reports #Q2 earnings. 

▶️Gross NPA at ₹1,249.2 vs 1,288.5 cr (QoQ)

▶️Net NPA at ₹482.9 cr vs ₹543.6 cr (QoQ)

▶️Gross NPA at 3.89% vs 4.21% (QoQ)

▶️Net NPA at 1.54% vs 1.82% (QoQ)"
187,2022-11-05,"Ami Organics reports #Q2 earnings. 

▶️Net profit up 8.9% at ₹19 cr vs ₹17.5 cr (YoY)

▶️Revenue up 20.1% at ₹146.9 cr vs ₹122.3 cr (YoY)

▶️EBITDA up 2.3% at ₹28.1 cr vs ₹27.4 cr (YoY)

▶️EBITDA margin at 19.1% vs 22.4% (YoY)"
188,2022-11-05,"DCB Bank reports #Q2 earnings. 

▶️Net profit up 72.9% at ₹112.4 cr vs ₹65 cr (YoY)

▶️NII up 27.2% at ₹411.1 cr vs ₹323.3 cr (YoY)"
189,2022-11-05,"Kirloskar Ferrous reports #Q2 earnings.

▶️Net Profit down 47.9% At ₹111 Cr Vs ₹213 Cr (YoY)

▶️Revenue down 45.9% At ₹1,757.5 Cr Vs ₹3,251.4 Cr (YoY)

▶️EBITDA down 46.5% At ₹199.6 Cr Vs ₹373.5 Cr (YoY)

▶️EBITDA Margin At 11.4% Vs 11.5% (YoY)"
190,2022-11-05,"Triveni Engineering reports #Q2 earnings. 

▶️Net Profit At ₹1,387.8 Cr Vs ₹92.5 Cr (YoY)

▶️Revenue up 28% At ₹1,471.6 Vs ₹1,151.02 Cr (YoY)

▶️EBITDA down 57.7% At ₹45.4 Cr Vs ₹107.3 Cr (YoY)

▶️EBITDA Margin At 3.1% Vs 9.3% (YoY)"
191,2022-11-05,"JBM Auto reports #Q2 earnings. 

▶️Net profit up 43% at ₹36.2 cr vs ₹25.3 cr (YoY)

▶️Revenue up 36.7% at ₹1,029.2 cr vs ₹752.7 cr (YoY)

▶️EBITDA up 30% at ₹101.5 cr vs ₹78.2 cr (YoY)

▶️EBITDA margin at 9.9% vs 10.4% (YoY)"
192,2022-11-06,Jyothy Labs | Income Tax Department has conducted a survey at its offices/manufacturing plant. The company says the survey has not impacted the business operations of the Company
193,2022-11-06,"Food Ministry (@fooddeptgoi) releases sugar mill wise export quota of 6 mt for #sugar season 2022-23

Each mill has got about 18.4% of its 3 years' average production as export quota, says the ministry"
194,2022-11-06,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
195,2022-11-07,Britannia’s markert cap rises above ₹1 lakh cr post #Q2 earnings
196,2022-11-07,"RateGain Travel reports Q2 earnings

▶️ Net profit at ₹12.9 cr vs loss of ₹1.9 cr (YoY)

▶️ Revenue up 47% at ₹124.6 cr vs ₹85 cr (YoY)

▶️ EBITDA at ₹17.6 cr vs ₹4 cr (YoY)

▶️ Margin at 14.1% vs  4.7% (YoY)"
197,2022-11-07,"Alkyl Amines reports Q2 earnings

▶️Net profit down 3.1% at ₹52.4 cr vs ₹54.1 cr (YoY)

▶️Revenue up 17.3% at ₹409 cr vs ₹349 cr (YoY)

▶️EBITDA up 7.9% at ₹81.4 cr vs ₹75.5 cr (YoY)

▶️EBITDA margin at 19.9% vs 21.6% (YoY)"
198,2022-11-07,"Automotive Axles reports Q2 earnings

▶️ Net profit at ₹30.1 cr vs ₹10.1 cr (YoY)

▶️ Revenue up 53.7% at ₹415 cr vs ₹309 cr (YoY)

▶️ EBITDA at ₹50.4 cr vs ₹22.1 cr (YoY)

▶️ Margin at 10.6% Vs 7.2% (YoY)"
199,2022-11-07,"KPR Mill reports Q2 earnings

▶️ Net Profit down 16.1% at ₹203.3 cr vs ₹242.2 cr (YoY)

▶️ Revenue up 1.7% at ₹1,220 cr vs ₹1,200 cr (YoY)

▶️ EBITDA down 7.1% at ₹317.4 cr vs ₹341.6 cr (YoY)

▶️ Margin At 26% vs 28.5% (YoY)"
200,2022-11-07,Happiest Minds collaborates with Servicenow for digital transformation
201,2022-11-07,"Avadh Sugar reports Q2 earnings

▶️Net loss at ₹16.3 cr vs profit of ₹25.2 cr (YoY)

▶️Revenue down 4.9% at ₹589.2 cr vs ₹619.6 cr (YoY)

▶️EBITDA down 99.4% at ₹0.5 cr vs ₹74.8 cr (YoY)

▶️EBITDA margin at 0.1% vs 12.1% (YoY)"
202,2022-11-07,"HT Media reports #Q2 earnings. 

▶️Net loss at ₹155.9 cr vs profit of ₹23.2 cr (YoY)
    
▶️Revenue up 10.7% at ₹409.2 cr vs ₹369.8 cr (YoY)
    
▶️EBITDA loss at ₹50.7 cr vs ₹12.5 cr (YoY)"
203,2022-11-07,"Sundaram Clayton reports #Q2 earnings. 

▶️Net profit up 43.2%  at ₹212.3 cr vs ₹148.3 cr (YoY)
    
▶️Revenue up 31.8%  at ₹8,962.5 cr vs ₹6,800.9 cr (YoY)
    
▶️EBITDA up 42.2%  at ₹1,151.5 cr vs ₹810 cr (YoY)
    
▶️Margin at 12.8% vs  11.9% (YoY)"
204,2022-11-07,"With better #coal availability, prices have fallen to ₹3.8/unit from ₹8/unit. Expect volume growth in next 6 months. FY23 volume growth will be 37%. Can purchase power with just 1 hour notice on real time market, says SN Goel of IEX"
205,2022-11-07,"India Cements reports #Q2 earnings. 

▶️Standalone net loss at ₹137.6 cr vs profit of ₹22 cr (YoY)

▶️Standalone revenue up 5.4% at ₹1,254.6 cr vs ₹1,190.2 cr (YoY)

▶️Standalone EBITDA loss at ₹91.3 cr vs ₹133.6 cr (YoY)"
206,2022-11-07,"Bajaj Allianz general insurance October gross direct premium underwritten at ₹1,230 cr"
207,2022-11-07,"L&T Realty & CapitaLand India Trust to develop 6 msf of office spaces in Bengaluru, Chennai & Mumbai"
208,2022-11-07,"Nucleus Soft reports Q2 earnings

▶️Profit up 2.1% at ₹11 cr vs ₹10.8 cr (QoQ)

▶️Revenue up 0.9% at ₹130 cr vs ₹129 cr (QoQ)

▶️EBITDA down 22.7% at ₹11.4 cr vs ₹14.7 cr (QoQ)

▶️EBITDA margin at 8.7% vs 11.4% (QoQ)"
209,2022-11-07,"Ramco Systems reports #Q2 earnings. 

▶️Loss of ₹60 cr vs loss of ₹12.9 cr (YoY)
    
▶️Revenue down 15.8% at ₹118.5 cr vs ₹140.7 cr (YoY)
    
▶️EBITDA loss at ₹40.6 cr vs EBITDA of ₹5.2 cr (YoY)"
210,2022-11-07,"Sundaram Fin reports #Q2 earnings. 

▶️Profit up 18.2% at ₹306 cr vs ₹259 cr (YoY)

▶️Revenue up 2.9% at ₹1,337 cr vs ₹1,299 cr (YoY)"
211,2022-11-07,"Ujjivan Small Finance Bank reports #Q2 earnings.

▶️Net profit at ₹294.3 cr vs loss of 273.8 cr (YoY)

▶️NII up 69.5% at ₹663.2 cr vs ₹391.4 cr (YoY)"
212,2022-11-07,AB Cap reports operating profit of ₹807 cr against ₹600 cr in the same quarter last year
213,2022-11-07,"Mold-Tek Packaging reports Q2 earnings

▶️ Net Profit up 10.2%  at ₹19.4 cr vs  ₹17.6 cr (YoY)

▶️ Revenue up 14.5% at ₹182.6 cr vs ₹159.5 cr (YoY)

▶️ EBITDA up 6.7% at ₹34.1 cr vs ₹31.9 cr (YoY)

▶️ Margin at 18.7% Vs 20% (YoY)"
214,2022-11-07,"Greenply Industries reports Q2 earnings

▶️ Net Profit down 26% At ₹23.6 Cr Vs  ₹31.9 Cr (YoY)

▶️ Revenue up 14.4% at ₹494.7 cr vs ₹432.4 cr (YoY)

▶️ EBITDA down 1.8% at ₹48.8 cr vs ₹49.7 cr (YoY)

▶️ Margin at 9.9% vs 11.5% (YoY)"
215,2022-11-07,"Bharat Electronics Ltd (BEL) says it has signed an MoU with Motorola Solutions India for co-operation in the field of broadband, push-to-talk servic"
216,2022-11-07,"CEAT Q2 (YoY) | #2QWithCNBCTV18 

🛞 Net profit at Rs 6.2 cr vs loss of Rs 4.1 cr 

🛞 Revenue up 18.1%  at Rs 2,894.5 cr vs Rs 2,451.8 cr 

🛞 EBITDA down 7.8%  at Rs 203.1 cr vs Rs 220.4 cr 

🛞  Margin at 7% vs 9%"
217,2022-11-07,"Affle India reports #Q2 earnings.

▶️Net Profit up 22.9% At ₹59 Cr Vs ₹48 Cr (YoY)

▶️Revenue up 29% At ₹354.5 Cr Vs ₹274.7 Cr (YoY)

▶️EBITDA up 36.2% At ₹70.7 Cr Vs ₹52 Cr (YoY)

▶️EBITDA margin At 19.9% Vs 18.9% (YoY)"
218,2022-11-07,"Insecticides India reports #Q2 earnings

▶️ #Profit up 6.9% at ₹44.8 cr vs ₹41.9 cr (YoY)

▶️ #Revenue up 31.2% at ₹582.2 cr vs ₹443.9 cr (YoY)

▶️ #EBIDTA up 6.8% at ₹68.4 cr vs ₹64.1 cr (YoY)

▶️ #Margin at 11.8% vs 14.4% (YoY)"
219,2022-11-07,"Renewable Energy Ministry: Notified National #BioEnergy programme, it will continue from FY2021-22 to 2025-26, recommended for implementation in 2 phases

Phase-I approved with a budget outlay of Rs 858 cr

Sub-schemes include waste to #energy programme, #biomass programme"
220,2022-11-07,"PB Fintech Q1 | #2QWithCNBCTV18

Revenue at Rs 573.5 cr vs Rs 279.6 cr 

Insurance premium up 79% at Rs  2,545 cr vs Rs 1,423 cr

Credit disbursal up 94% at Rs 2,926 cr vs Rs 1,506 cr

Contribution up 64% at Rs 142 cr vs Rs 80 cr

Contribution percentage at 45% vs 28%"
221,2022-11-07,"PB Fintech Q1 | #2QWithCNBCTV18

Adjusted EBITDA loss at Rs 53 cr vs loss of Rs 69 cr

Loss at Rs 184.1 cr vs Rs 204.6 cr"
222,2022-11-07,"#Bikaji Foods IPO Update | The IPO was subscribed 27 times on the final day for bidding. 

▶️ Company wants to raise Rs 881 crore, received demand for Rs 4,000 crore"
223,2022-11-07,"HAL: CB Ananthakrishnan, Director (Finance) to hold additional charge of Chairman & MD, till Nov 30, 2022"
224,2022-11-07,"KEC Intl Q2 | #2QWithCNBCTV18 

Net profit down 31.2% at Rs 55.2 cr Vs Rs 80.3 cr (YoY)

Revenue up 13.3% at Rs 4064 cr Vs Rs 3587.5 cr (YoY)

EBITDA down 29.7% at Rs 178 cr Vs Rs 253.1 cr (YoY)

EBITDA margin at 4.4% Vs 7.1% (YoY"
225,2022-11-07,"KEC Intl says: YTD #Order intake of Rs10,465 cr – growth of 25%

Highest ever #OrderBook + L1 of over Rs 34,000 cr"
226,2022-11-07,"The #PLI scheme is yet to pick up across many sector barring pharma & mobile phone manufacturing, says the Chief Economic Adviser.

He cites government data which shows specialty steel, automobile, drone & white goods have not received any investment so far"
227,2022-11-07,"OCTOBER GENERAL INSURANCE DATA 
 
NEW INDIA ASSURANCE 
Oct Premium Up 3% (YoY)
FY23 Year-to-Month Premium Up 3% (YoY)
 
STAR HEALTH
Oct Premium Up 11.5% (YoY)
FY23 Year-to-Month Premium Up 11.5% (YoY)"
228,2022-11-07,"LIFE INSURANCE OCTOBER DATA

#LIC Oct #Premium up 18% (YoY), down 36% (MoM)
Year-to-month premium up 42%, Retail APE up 3.5% (YoY)"
229,2022-11-07,#DGFT allows the export of broken rice up to November 30 for consignments already handed over to customs. The order also covers  broken rice consignments registered in customs system
230,2022-11-07,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
231,2022-11-07,Sula Vineyards gets SEBI's approval for its #IPO
232,2022-11-07,"Paytm Q2 results: Net loss widens to ₹571 crore, revenue up 76%"
233,2022-11-07,"BPCL Q2 | #2QWithCNBCTV18 

⛽️ Net loss at ₹304.2 cr Vs loss of ₹6,263 cr (QoQ)

⛽️ Revenue down 5% at ₹1.15 lk cr Vs ₹1.21 lk cr (QoQ)

⛽️ EBITDA at ₹1,433 cr Vs EBITDA loss of ₹5,865 cr (QoQ)

⛽️ Margin at 1.2%"
234,2022-11-07,BPCL says its gross refining margins (#GRM) for the period H1 FY23 was $22.30/bbl Vs $5.23/bbl in the corresponding comparative period
235,2022-11-07,"Sources to CNBC-TV18: #Unacademy to lay off 10% of its workforce or about 350 employees 

#Layoffs across verticals, some verticals to also be shut or scaled-down

#Employees laid off offered severance for period of their notice, additional salary for 2 months and other benefits"
236,2022-11-07,"Unacademy CEO to Employees: Around 10% of employees across groups to be impacted 

Apologise since we committed to no layoffs; mkt challenges have forced us to reevaluate decisions

Funding has significantly slowed down; large portion of our core biz moved offline"
237,2022-11-07,"#Paytm Q2 | #2QWithCNBCTV18 

Net loss at ₹571.5 cr Vs CNBC-TV18 Poll of ₹596 cr loss & Vs loss of ₹473.5 cr (YoY) 

Revenue at ₹2,013.6 cr Vs CNBC-TV18 poll of ₹1,842.4 cr & Vs ₹1,134.5 cr (YoY"
238,2022-11-07,"Sequent Scientific Q2 (YoY) | #2QWithCNBCTV18 

Loss of 3.75 cr vs profit of 14.3 cr 

Revenue down 3.7% at ₹337.6 cr vs ₹350.6 cr 

Co acquires 100% stake of Tineta Pharma via preferential allotment route for ₹218 cr"
239,2022-11-08,The U.S. Department of Justice announced Monday that it seized about $3.36 billion in stolen #Bitcoin    during a previously unannounced 2021 raid on the residence of James Zhong
240,2022-11-08,"The White House on Monday said US support for #Ukraine will be ""unwavering"" even if Republicans win the #MidtermElections2022 

Kevin McCarthy, the likely House speaker if Republicans take control, has said there will be no ""blank check"" to Ukraine with his party in charge."
241,2022-11-08,"I'm going to be making a very big announcement on Tuesday, November 15 at Mar a Lago: Donald Trump"
